"start";"end";"Somos estudiantes de la Universidad VU de Ámsterdam y estamos realizando una investigación sobre los riesgos naturales en Tenerife. Los riesgos naturales son eventos físicos extremos que ocurren de forma natural y que pueden poner en peligro la vida humana, la propiedad y el medio ambiente. Entre estos riesgos se incluyen erupciones volcánicas, desprendimientos de rocas, deslizamientos de tierra, inundaciones costeras, inundaciones por lluvias intensas y incendios forestales.  Entiendo que la participación en esta encuesta es voluntaria. Entiendo que mis respuestas serán completamente anónimas y se utilizarán únicamente con fines educativos.  ";"1.¿Cúal de las siguientes opciones describe mejor su situación en la isla?";"1a ¿Cuál es su código postal? ";"1b Desde hace cuando vive usted en Tenerife?";"2. ¿Cuál es tu grupo de edad?";"3. ¿Cuál es tu género? ";"4. ¿Cuál es el nivel más alto de educación que ha completado?";"5. ¿Cuál es aproximadamente el ingreso neto mensual de su hogar?";"6. ¿Es consciente de la posibilidad de que ocurran los siguientes riesgos naturales en Tenerife?";"6. ¿Es consciente de la posibilidad de que ocurran los siguientes riesgos naturales en Tenerife?/Desprendimientos de rocas";"6. ¿Es consciente de la posibilidad de que ocurran los siguientes riesgos naturales en Tenerife?/Deslizamientos de tierra";"6. ¿Es consciente de la posibilidad de que ocurran los siguientes riesgos naturales en Tenerife?/Inundaciones pluviales";"6. ¿Es consciente de la posibilidad de que ocurran los siguientes riesgos naturales en Tenerife?/Inundaciones costeras";"6. ¿Es consciente de la posibilidad de que ocurran los siguientes riesgos naturales en Tenerife?/Incendios forestales";"6. ¿Es consciente de la posibilidad de que ocurran los siguientes riesgos naturales en Tenerife?/Actividad volcánica / erupciones";"6. ¿Es consciente de la posibilidad de que ocurran los siguientes riesgos naturales en Tenerife?/Otros";"6. ¿Es consciente de la posibilidad de que ocurran los siguientes riesgos naturales en Tenerife?/Prefiero no decirlo";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?/Desprendimiento de rocas";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?/Deslizamientos de tierra";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?/Inundaciones pluviales";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?/Inundaciones costeras";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?/Incendios forestales";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?/Actividad volcánica/erupciones";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?/Otros";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?/No he experimentado ningún riesgo natural";"7 ¿Ha experimentado personalmente alguno de los siguientes riesgos en Tenerife?/Prefiero no decirlo. ";"7a.En caso afirmativo, ¿ha aumentado su preocupación acerca del riesgo de peligros naturales? ¿Cuáles?";"7a.En caso afirmativo, ¿ha aumentado su preocupación acerca del riesgo de peligros naturales? ¿Cuáles?/Desprendimiento de rocas";"7a.En caso afirmativo, ¿ha aumentado su preocupación acerca del riesgo de peligros naturales? ¿Cuáles?/Deslizamientos de tierra";"7a.En caso afirmativo, ¿ha aumentado su preocupación acerca del riesgo de peligros naturales? ¿Cuáles?/Inundaciones pluviales";"7a.En caso afirmativo, ¿ha aumentado su preocupación acerca del riesgo de peligros naturales? ¿Cuáles?/Inundaciones costeras";"7a.En caso afirmativo, ¿ha aumentado su preocupación acerca del riesgo de peligros naturales? ¿Cuáles?/Incendios forestales";"7a.En caso afirmativo, ¿ha aumentado su preocupación acerca del riesgo de peligros naturales? ¿Cuáles?/Actividad volcánica/erupciones";"7a.En caso afirmativo, ¿ha aumentado su preocupación acerca del riesgo de peligros naturales? ¿Cuáles?/Otros";"7a.En caso afirmativo, ¿ha aumentado su preocupación acerca del riesgo de peligros naturales? ¿Cuáles?/No ha aumentado mi preocupación al respecto. ";"8. ¿Ha experimentado interrupciones en la carretera debido a un riesgo natural (deslizamientos, desprendimientos, inundaciones, etc.)?";"9. ¿Qué nivel de riesgo percibe para los siguientes peligros en la zona donde vive o se aloja?";"Desprendimiento de rocas";"Deslizamientos de tierra";"Inundaciones";"Inundaciones costeras";"Incendios forestales";"Actividad volcánica";"10. ¿Qué tan seguro cree que estaría si ocurriera un riesgo natural en su zona?";"11. ¿Qué tan informado se siente sobre los riesgos naturales en Tenerife?";"12. ¿Su hotel, anfitrión o proveedor de viajes le proporcionó información sobre riesgos naturales o procedimientos de emergencia?";"13. ¿Sabe qué hacer en caso de emergencia relacionada con riesgos naturales?";"14. ¿Sabe dónde encontrar advertencias oficiales o información sobre evacuaciones?";"15. ¿Cuál cree que es la forma más eficaz de recibir información sobre cómo proteger a su familia y preparar su hogar ante riesgos naturales?";"16. ¿Ha tomado personalmente alguna medida para reducir su vulnerabilidad frente a riesgos naturales en Tenerife?";"16b. Si respondió sí, ¿qué medidas ha tomado?";"16b. Si respondió sí, ¿qué medidas ha tomado?/Plan de emergencia";"16b. Si respondió sí, ¿qué medidas ha tomado?/Preparé mi vivienda para hacerla más resistente o menos vulnerable";"16b. Si respondió sí, ¿qué medidas ha tomado?/Plan de evacuación / refugio seguro";"16b. Si respondió sí, ¿qué medidas ha tomado?/Kit de emergencia";"16b. Si respondió sí, ¿qué medidas ha tomado?/Radio / comunicación";"16b. Si respondió sí, ¿qué medidas ha tomado?/Seguro contra riesgos naturales";"16b. Si respondió sí, ¿qué medidas ha tomado?/Otras medidas";"16b. Si respondió sí, ¿qué medidas ha tomado?/Prefiero no decirlo";"17. ¿Está dispuesto/a a adaptarse a los riesgos naturales?";"17. ¿Está dispuesto/a a adaptarse a los riesgos naturales?/Nada dispuesto";"17. ¿Está dispuesto/a a adaptarse a los riesgos naturales?/Poco dispuesto (sólo si fuese obligatorio)";"17. ¿Está dispuesto/a a adaptarse a los riesgos naturales?/Moderadamente dispuesto";"17. ¿Está dispuesto/a a adaptarse a los riesgos naturales?/Dispuesto";"17. ¿Está dispuesto/a a adaptarse a los riesgos naturales?/Totalmente dispuesto";"17. ¿Está dispuesto/a a adaptarse a los riesgos naturales?/Prefiero no decirlo";"18. ¿Qué razones le limitan para tomar (más) medidas de protección?";"18. ¿Qué razones le limitan para tomar (más) medidas de protección?/Es demasiado caro";"18. ¿Qué razones le limitan para tomar (más) medidas de protección?/No creo que sea necesario";"18. ¿Qué razones le limitan para tomar (más) medidas de protección?/No sé qué hacer";"18. ¿Qué razones le limitan para tomar (más) medidas de protección?/Vivo en una vivienda alquilada";"18. ¿Qué razones le limitan para tomar (más) medidas de protección?/No tengo tiempo";"18. ¿Qué razones le limitan para tomar (más) medidas de protección?/Espero que el gobierno se encargue";"18. ¿Qué razones le limitan para tomar (más) medidas de protección?/Otros";"18. ¿Qué razones le limitan para tomar (más) medidas de protección?/Prefiero no decirlo";"19. ¿Cambiaría sus planes si recibiera una advertencia oficial sobre un riesgo natural?";"19. ¿Cambiaría sus planes si recibiera una advertencia oficial sobre un riesgo natural?/No, continuaría como estaba previsto";"19. ¿Cambiaría sus planes si recibiera una advertencia oficial sobre un riesgo natural?/Evitaría la zona específica";"19. ¿Cambiaría sus planes si recibiera una advertencia oficial sobre un riesgo natural?/Detendría mis actividades y permanecería en el interior";"19. ¿Cambiaría sus planes si recibiera una advertencia oficial sobre un riesgo natural?/Viajaría a una zona más segura de la isla";"19. ¿Cambiaría sus planes si recibiera una advertencia oficial sobre un riesgo natural?/Saldría de la isla lo antes posible";"19. ¿Cambiaría sus planes si recibiera una advertencia oficial sobre un riesgo natural?/No lo sé";"21. ¿Hasta qué punto confía en las autoridades locales para proporcionar información fiable y gestionar los riesgos naturales en Tenerife?";"21.  A quién considera responsable de proteger a los habitantes de la isla de Tenerife de los riesgos naturales?  (Seleccione todos los que considere)";"21.  A quién considera responsable de proteger a los habitantes de la isla de Tenerife de los riesgos naturales?  (Seleccione todos los que considere)/Los habitantes de Tenerife";"21.  A quién considera responsable de proteger a los habitantes de la isla de Tenerife de los riesgos naturales?  (Seleccione todos los que considere)/El gobierno de Tenerife";"21.  A quién considera responsable de proteger a los habitantes de la isla de Tenerife de los riesgos naturales?  (Seleccione todos los que considere)/El gobierno de España";"21.  A quién considera responsable de proteger a los habitantes de la isla de Tenerife de los riesgos naturales?  (Seleccione todos los que considere)/Los ayuntamientos";"21.  A quién considera responsable de proteger a los habitantes de la isla de Tenerife de los riesgos naturales?  (Seleccione todos los que considere)/No me parece que Tenerife necesite más protección ante catástrofes naturales";"21.  A quién considera responsable de proteger a los habitantes de la isla de Tenerife de los riesgos naturales?  (Seleccione todos los que considere)/Prefiero no contestar";"21a. Estaría dispuesto a pagar más impuestos para financiar medidas de adaptación?";"22. Tiene acceso a un medio de transporte para abandonar la zona con rapidez en caso de emergencia?";"23a. Conoce gente de su entorno cercano que necesitarían de asistencia durante un riesgo climático?";"23b De ser así, cuánta gente conoce en esa situación?";"24. Tiene algún comentario adicional acerca de los riesgos naturales en Tenerife?";"21.  Who do you think is/are responsible for decreasing vulnerability and making Tenerife safer for natural hazards? Making roads safer, emergency kits, etc. (Select all that apply)  ";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"meta/rootUuid";"_index"
"2026-03-14T13:35:35.297-00:00";"2026-03-14T15:24:48.257-00:00";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"45-54";"Mujer";"Educación universitaria";"Prefiero no decirlo";"Desprendimientos de rocas Inundaciones costeras";"1";"0";"0";"1";"0";"0";"0";"0";"No he experimentado ningún riesgo natural";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"Sí, inundaciones";"";"Ningún riesgo";"Muy bajo";"Muy bajo";"Ningún riesgo";"Ningún riesgo";"Muy bajo";"Ni seguro ni inseguro";"Bien informado";"No";"Probablemente sí";"No estoy seguro";"Redes sociales";"Sí";"Plan de evacuación / refugio seguro";"0";"0";"1";"0";"0";"0";"0";"0";"Moderadamente dispuesto";"0";"0";"1";"0";"0";"0";"Otros";"0";"0";"0";"0";"0";"0";"1";"0";"No lo sé";"0";"0";"0";"0";"0";"1";"Confío moderadamente";"";"";"";"";"";"";"";"No creo que sea necesario. ";"Seguro que sí";"No lo sé";"";"Gwen";"El gobierno de Tenerife";"757214412";"e8deb8da-7310-498c-9a08-8a9ae7206c14";"2026-03-14T15:28:31";"";"";"submitted_via_web";"guillermogarciaalvarez";"v6bC3HZCMeM8HsVUrbKJE5";"";"uuid:e8deb8da-7310-498c-9a08-8a9ae7206c14";"11"
"2026-03-14T11:02:23.584Z";"2026-03-14T11:12:08.843Z";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Turista / visitante";"";"";"65+";"Mujer";"Educación universitaria";"3.000–3.999 €";"Desprendimientos de rocas Deslizamientos de tierra Inundaciones pluviales Inundaciones costeras Incendios forestales Actividad volcánica / erupciones Otros";"1";"1";"1";"1";"1";"1";"1";"0";"No he experimentado ningún riesgo natural";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"No";"";"Ningún riesgo";"Ningún riesgo";"Ningún riesgo";"Ningún riesgo";"Ningún riesgo";"Ningún riesgo";"Inseguro";"Nada informado";"No";"Definitivamente no";"Probablemente sí";"Radio";"No";"";"";"";"";"";"";"";"";"";"Totalmente dispuesto";"0";"0";"0";"0";"1";"0";"Otros";"0";"0";"0";"0";"0";"0";"1";"0";"Saldría de la isla lo antes posible";"0";"0";"0";"0";"1";"0";"Confío moderadamente";"";"";"";"";"";"";"";"Sí";"No. ";"No";"";"There is alot more to be done for the island";"El gobierno de Tenerife";"757239516";"b57252e7-22d7-4f2b-8f96-b95bdf23fd39";"2026-03-14T17:41:16";"";"";"submitted_via_web";"simona_gruber";"v6bC3HZCMeM8HsVUrbKJE5";"";"uuid:b57252e7-22d7-4f2b-8f96-b95bdf23fd39";"12"
"2026-03-14T12:42:41.879Z";"2026-03-14T12:47:44.232Z";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"45-54";"Mujer";"Educación secundaria";"1.000–1.999 €";"Desprendimientos de rocas Deslizamientos de tierra Inundaciones pluviales Incendios forestales Actividad volcánica / erupciones";"1";"1";"1";"0";"1";"1";"0";"0";"Actividad volcánica/erupciones";"0";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"No";"";"Ningún riesgo";"Bajo";"Ningún riesgo";"Ningún riesgo";"Muy bajo";"Moderado";"Seguro";"Moderadamente informado";"No";"Definitivamente no";"Definitivamente no";"Televisión / noticias";"No";"";"";"";"";"";"";"";"";"";"Totalmente dispuesto Dispuesto";"0";"0";"0";"1";"1";"0";"No sé qué hacer";"0";"0";"1";"0";"0";"0";"0";"0";"No, continuaría como estaba previsto";"1";"0";"0";"0";"0";"0";"Confío plenamente";"";"";"";"";"";"";"";"No creo que sea necesario. ";"No. ";"No";"";"";"El gobierno de Tenerife";"757239529";"fdc526b7-c676-405d-8881-96c1465d6bf7";"2026-03-14T17:41:17";"";"";"submitted_via_web";"simona_gruber";"v6bC3HZCMeM8HsVUrbKJE5";"";"uuid:fdc526b7-c676-405d-8881-96c1465d6bf7";"13"
"2026-03-14T15:17:21.891-00:00";"2026-03-16T10:51:36.682-00:00";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"65+";"Mujer";"Sin educación formal";"Menos de 1.000€";"Inundaciones pluviales";"0";"0";"1";"0";"0";"0";"0";"0";"Inundaciones pluviales";"0";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Sí, inundaciones";"";"Bajo";"Muy bajo";"Moderado";"Bajo";"Bajo";"Ningún riesgo";"Ni seguro ni inseguro";"Poco informado";"No lo sé";"Probablemente no";"Probablemente no";"Radio";"No";"";"";"";"";"";"";"";"";"";"Nada dispuesto";"1";"0";"0";"0";"0";"0";"Es demasiado caro";"1";"0";"0";"0";"0";"0";"0";"0";"Viajaría a una zona más segura de la isla";"0";"0";"0";"1";"0";"0";"No confío en absoluto";"El gobierno de Tenerife El gobierno de España";"0";"1";"1";"0";"0";"0";"No creo que sea necesario. ";"Probablemente no. ";"Sí";"12";"No";"";"757703572";"448f9885-bb0e-400a-af93-5e031647eb49";"2026-03-16T10:51:37";"";"";"submitted_via_web";"";"vKH9Q32LH88A7u4srvmazY";"";"uuid:448f9885-bb0e-400a-af93-5e031647eb49";"14"
"2026-03-16T10:51:36.701-00:00";"2026-03-16T10:58:22.351-00:00";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"35-44";"Mujer";"Educación primaria";"1.000–1.999 €";"Desprendimientos de rocas Inundaciones pluviales";"1";"0";"1";"0";"0";"0";"0";"0";"Desprendimiento de rocas Inundaciones pluviales";"1";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Sí, inundaciones";"";"Moderado";"Muy bajo";"Moderado";"Muy bajo";"Bajo";"Muy bajo";"Ni seguro ni inseguro";"Moderadamente informado";"No lo sé";"No estoy seguro";"Probablemente no";"Televisión / noticias";"Sí";"Preparé mi vivienda para hacerla más resistente o menos vulnerable";"0";"1";"0";"0";"0";"0";"0";"0";"Nada dispuesto";"1";"0";"0";"0";"0";"0";"Es demasiado caro";"1";"0";"0";"0";"0";"0";"0";"0";"Detendría mis actividades y permanecería en el interior";"0";"0";"1";"0";"0";"0";"Confío poco";"El gobierno de Tenerife";"0";"1";"0";"0";"0";"0";"No creo que sea necesario. ";"Probablemente sí";"Sí";"9";"No";"";"757706479";"ef27d57b-7bf2-45cc-ab0e-e1ca74d79bcb";"2026-03-16T10:58:23";"";"";"submitted_via_web";"";"vKH9Q32LH88A7u4srvmazY";"";"uuid:ef27d57b-7bf2-45cc-ab0e-e1ca74d79bcb";"15"
"2026-03-16T10:58:22.380-00:00";"2026-03-16T11:07:34.667-00:00";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"25-34";"Hombre";"Educación primaria";"1.000–1.999 €";"Desprendimientos de rocas Inundaciones pluviales";"1";"0";"1";"0";"0";"0";"0";"0";"Desprendimiento de rocas Inundaciones pluviales";"1";"0";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Sí, inundaciones";"";"Moderado";"Ningún riesgo";"Moderado";"Ningún riesgo";"Bajo";"Ningún riesgo";"Seguro";"Bien informado";"No lo sé";"Probablemente sí";"Probablemente sí";"SMS";"Sí";"Otras medidas";"0";"0";"0";"0";"0";"0";"1";"0";"Poco dispuesto (sólo si fuese obligatorio)";"0";"1";"0";"0";"0";"0";"Otros";"0";"0";"0";"0";"0";"0";"1";"0";"Evitaría la zona específica";"0";"1";"0";"0";"0";"0";"Confío moderadamente";"El gobierno de Tenerife";"0";"1";"0";"0";"0";"0";"No creo que sea necesario. ";"Seguro que sí";"Sí";"4";"No";"";"757710552";"108aabde-0ac9-4368-8278-f2439b5351bd";"2026-03-16T11:07:35";"";"";"submitted_via_web";"";"vKH9Q32LH88A7u4srvmazY";"";"uuid:108aabde-0ac9-4368-8278-f2439b5351bd";"16"
"2026-03-16T11:07:34.719-00:00";"2026-03-16T11:16:32.353-00:00";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"55-64";"Hombre";"Educación primaria";"Menos de 1.000€";"Otros";"0";"0";"0";"0";"0";"0";"1";"0";"No he experimentado ningún riesgo natural";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"No";"";"Muy bajo";"Muy bajo";"Muy bajo";"Muy bajo";"Muy bajo";"Muy bajo";"Seguro";"Poco informado";"No lo sé";"No estoy seguro";"No estoy seguro";"Radio";"No";"";"";"";"";"";"";"";"";"";"Nada dispuesto";"1";"0";"0";"0";"0";"0";"Vivo en una vivienda alquilada";"0";"0";"0";"1";"0";"0";"0";"0";"Evitaría la zona específica";"0";"1";"0";"0";"0";"0";"Confío poco";"El gobierno de Tenerife";"0";"1";"0";"0";"0";"0";"No creo que sea necesario. ";"No lo sé";"Sí";"7";"No";"";"757714058";"2eb4321c-466f-416b-a056-b7fbfedfe007";"2026-03-16T11:16:33";"";"";"submitted_via_web";"";"vKH9Q32LH88A7u4srvmazY";"";"uuid:2eb4321c-466f-416b-a056-b7fbfedfe007";"17"
"2026-03-16T11:16:32.379-00:00";"2026-03-16T13:47:12.328-00:00";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente estacional";"";"";"65+";"Mujer";"Educación secundaria";"Prefiero no decirlo";"Desprendimientos de rocas Inundaciones pluviales Incendios forestales Actividad volcánica / erupciones";"1";"0";"1";"0";"1";"1";"0";"0";"Desprendimiento de rocas";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"No";"";"Alto";"Muy alto";"Bajo";"Ningún riesgo";"Bajo";"Muy alto";"Ni seguro ni inseguro";"Moderadamente informado";"No lo sé";"No estoy seguro";"No estoy seguro";"SMS";"Sí";"Preparé mi vivienda para hacerla más resistente o menos vulnerable";"0";"1";"0";"0";"0";"0";"0";"0";"Poco dispuesto (sólo si fuese obligatorio)";"0";"1";"0";"0";"0";"0";"No sé qué hacer";"0";"0";"1";"0";"0";"0";"0";"0";"Evitaría la zona específica";"0";"1";"0";"0";"0";"0";"Confío moderadamente";"El gobierno de España";"0";"0";"1";"0";"0";"0";"No creo que sea necesario. ";"Probablemente sí";"No";"";"No";"";"757771695";"1362d072-8e89-465f-b5cf-c7264f0bce51";"2026-03-16T13:47:13";"";"";"submitted_via_web";"";"vKH9Q32LH88A7u4srvmazY";"";"uuid:1362d072-8e89-465f-b5cf-c7264f0bce51";"18"
"2026-03-16T13:47:12.351-00:00";"2026-03-16T14:41:01.987-00:00";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"18-24 años";"Mujer";"";"Menos de 1.000€";"Desprendimientos de rocas Inundaciones costeras Incendios forestales Actividad volcánica / erupciones";"1";"0";"0";"1";"1";"1";"0";"0";"Desprendimiento de rocas";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"No";"";"Moderado";"Ningún riesgo";"Bajo";"Bajo";"Bajo";"Muy bajo";"Seguro";"Bien informado";"No lo sé";"Probablemente sí";"Probablemente sí";"Redes sociales";"No";"";"";"";"";"";"";"";"";"";"Dispuesto";"0";"0";"0";"1";"0";"0";"Espero que el gobierno se encargue";"0";"0";"0";"0";"0";"1";"0";"0";"Evitaría la zona específica";"0";"1";"0";"0";"0";"0";"Confío mucho";"El gobierno de España";"0";"0";"1";"0";"0";"0";"No creo que sea necesario. ";"Probablemente sí";"Sí";"2";"No";"";"757790422";"2b0b8222-2a5c-42e2-88de-138e797a1cc9";"2026-03-16T14:41:03";"";"";"submitted_via_web";"";"vKH9Q32LH88A7u4srvmazY";"";"uuid:2b0b8222-2a5c-42e2-88de-138e797a1cc9";"19"
"2026-03-16T14:07:32.171Z";"2026-03-16T14:12:51.221Z";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"35-44";"Mujer";"Educación universitaria";"3.000–3.999 €";"Desprendimientos de rocas";"1";"0";"0";"0";"0";"0";"0";"0";"Inundaciones costeras";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Sí, desprendimientos o deslizamientos";"";"Muy alto";"Alto";"Moderado";"Muy alto";"Muy alto";"Muy alto";"Inseguro";"Moderadamente informado";"No lo sé";"No estoy seguro";"No estoy seguro";"Redes sociales";"No";"";"";"";"";"";"";"";"";"";"Dispuesto";"0";"0";"0";"1";"0";"0";"Vivo en una vivienda alquilada";"0";"0";"0";"1";"0";"0";"0";"0";"Viajaría a una zona más segura de la isla";"0";"0";"0";"1";"0";"0";"Confío plenamente";"";"";"";"";"";"";"";"No creo que sea necesario. ";"No. ";"No";"";"";"Prefiero no contestar";"757794524";"88b83883-d0da-4d88-8a62-7c6ce898751b";"2026-03-16T14:51:42";"";"";"submitted_via_web";"mauricemommen";"v6bC3HZCMeM8HsVUrbKJE5";"";"uuid:88b83883-d0da-4d88-8a62-7c6ce898751b";"20"
"2026-03-16T14:16:06.473Z";"2026-03-16T14:21:03.728Z";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"45-54";"Mujer";"Educación secundaria";"Prefiero no decirlo";"Desprendimientos de rocas";"1";"0";"0";"0";"0";"0";"0";"0";"Desprendimiento de rocas";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"";"Muy alto";"";"Seguro";"Moderadamente informado";"No";"No estoy seguro";"Probablemente sí";"Televisión / noticias";"No";"";"";"";"";"";"";"";"";"";"Dispuesto";"0";"0";"0";"1";"0";"0";"Espero que el gobierno se encargue";"0";"0";"0";"0";"0";"1";"0";"0";"Viajaría a una zona más segura de la isla";"0";"0";"0";"1";"0";"0";"Confío poco";"";"";"";"";"";"";"";"Sí";"Probablemente sí";"No";"";"";"Los habitantes de Tenerife";"757794525";"8c40bd3a-c7a0-494f-9c42-c08ba2ff0ef5";"2026-03-16T14:51:42";"";"";"submitted_via_web";"mauricemommen";"v6bC3HZCMeM8HsVUrbKJE5";"";"uuid:8c40bd3a-c7a0-494f-9c42-c08ba2ff0ef5";"21"
"2026-03-16T14:23:02.228Z";"2026-03-16T14:28:51.932Z";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"35-44";"Mujer";"Educación universitaria";"Prefiero no decirlo";"Desprendimientos de rocas Deslizamientos de tierra Inundaciones pluviales Inundaciones costeras Incendios forestales Actividad volcánica / erupciones";"1";"1";"1";"1";"1";"1";"0";"0";"Inundaciones costeras Incendios forestales Desprendimiento de rocas";"1";"0";"0";"1";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Sí, desprendimientos o deslizamientos";"";"Moderado";"Moderado";"Muy bajo";"Ningún riesgo";"Moderado";"Moderado";"Muy inseguro";"Nada informado";"No lo sé";"Probablemente no";"No estoy seguro";"SMS";"No";"";"";"";"";"";"";"";"";"";"Dispuesto";"0";"0";"0";"1";"0";"0";"Prefiero no decirlo";"0";"0";"0";"0";"0";"0";"0";"1";"Evitaría la zona específica";"0";"1";"0";"0";"0";"0";"Confío moderadamente";"";"";"";"";"";"";"";"Sí";"Seguro que sí";"Sí";"2";"";"El gobierno de Tenerife";"757794529";"fc55e0f7-48f3-40f8-919c-c85c564a5263";"2026-03-16T14:51:43";"";"";"submitted_via_web";"mauricemommen";"v6bC3HZCMeM8HsVUrbKJE5";"";"uuid:fc55e0f7-48f3-40f8-919c-c85c564a5263";"22"
"2026-03-16T14:32:32.190Z";"2026-03-16T14:45:26.129Z";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"65+";"Homber";"Educación universitaria";"Prefiero no decirlo";"Desprendimientos de rocas Incendios forestales Actividad volcánica / erupciones Inundaciones costeras Inundaciones pluviales Deslizamientos de tierra";"1";"1";"1";"1";"1";"1";"0";"0";"Desprendimiento de rocas Inundaciones pluviales Inundaciones costeras Incendios forestales";"1";"0";"1";"1";"1";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Sí, tanto inundaciones como desprendimientos y deslizamientos";"";"Bajo";"Bajo";"Muy alto";"Moderado";"Muy alto";"Muy alto";"Ni seguro ni inseguro";"Muy bien informado";"No";"Sí, definitivamente";"Sí, definitivamente";"SMS";"No";"";"";"";"";"";"";"";"";"";"Totalmente dispuesto";"0";"0";"0";"0";"1";"0";"No creo que sea necesario";"0";"1";"0";"0";"0";"0";"0";"0";"Evitaría la zona específica";"0";"1";"0";"0";"0";"0";"Confío moderadamente";"";"";"";"";"";"";"";"Prefiero no contestar.";"Probablemente sí";"Sí";"50";"Sobreinformacion";"Los ayuntamientos";"757794534";"8d88c676-27cd-4083-b0f3-ca457d9979f6";"2026-03-16T14:51:43";"";"";"submitted_via_web";"mauricemommen";"v6bC3HZCMeM8HsVUrbKJE5";"";"uuid:8d88c676-27cd-4083-b0f3-ca457d9979f6";"23"
"2026-03-16T14:41:02.012-00:00";"2026-03-16T16:00:06.963-00:00";"Si, quiero participar en la encuesta y tengo más de 18 años. ";"Residente permanente";"";"";"25-34";"Hombre";"Educación primaria";"1.000–1.999 €";"Desprendimientos de rocas Inundaciones costeras Actividad volcánica / erupciones";"1";"0";"0";"1";"0";"1";"0";"0";"Desprendimiento de rocas";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"Sí, tanto inundaciones como desprendimientos y deslizamientos";"";"Moderado";"Muy bajo";"Muy bajo";"Muy bajo";"Moderado";"Muy bajo";"Seguro";"Bien informado";"No lo sé";"No estoy seguro";"No estoy seguro";"SMS";"No";"";"";"";"";"";"";"";"";"";"Nada dispuesto";"1";"0";"0";"0";"0";"0";"Espero que el gobierno se encargue";"0";"0";"0";"0";"0";"1";"0";"0";"Evitaría la zona específica";"0";"1";"0";"0";"0";"0";"Confío moderadamente";"El gobierno de Tenerife";"0";"1";"0";"0";"0";"0";"No creo que sea necesario. ";"No lo sé";"Sí";"2";"Non";"";"757818999";"16a8f027-07bf-4629-af87-fc05669b1ade";"2026-03-16T16:00:07";"";"";"submitted_via_web";"";"vKH9Q32LH88A7u4srvmazY";"";"uuid:16a8f027-07bf-4629-af87-fc05669b1ade";"24"
