"start";"end";"Consent Statement";"1. Which of the following best describes you? ";"1a. What is your zip code? ";"1.b How long have you lived on Tenerife? ";"2. What is your age group? ";"3. What is your gender? ";"4. What is the highest level of education you have completed? ";"5. What is your approximate monthly net household income? ";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. ";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Rockfall";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Landslides";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Flooding";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Coastal flooding";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Wildfires";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Volcanic activity / eruption";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Other  ";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Prefer not to say";"7. Have you personally experienced any of the following hazards on Tenerife? ";"7. Have you personally experienced any of the following hazards on Tenerife? /Rockfall ";"7. Have you personally experienced any of the following hazards on Tenerife? /Landslides";"7. Have you personally experienced any of the following hazards on Tenerife? /Flooding";"7. Have you personally experienced any of the following hazards on Tenerife? /Coastal flooding ";"7. Have you personally experienced any of the following hazards on Tenerife? /Wildfires ";"7. Have you personally experienced any of the following hazards on Tenerife? /Volcanic activity / eruption";"7. Have you personally experienced any of the following hazards on Tenerife? /Other";"7. Have you personally experienced any of the following hazards on Tenerife? /I have not experienced any natural hazard ";"7. Have you personally experienced any of the following hazards on Tenerife? /Prefer not to say ";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Rockfall";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Landslides";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Flooding";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Coastal flooding";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Wildfires";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Volcanic activity / eruption ";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Other";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/I have not become more afraid of the risk of natural hazard ";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Prefer not to say";"8. Have you experienced a disturbance on the road due to a natural hazard (landslide, rockfall, flooding, etc.)? ";"9. Which of the following hazards do you perceive as a concrete risk for the area where you live or stay? ";"Rockfall";"Landslides";"Flooding";"Coastal flooding ";"Wildfires ";"Volcanic activity / eruption ";"10. How safe do you think you would be if a natural hazard occured in the area where you live or stay? ";"11. How informed do you feel about natural hazards on Tenerife?";"12. Did your hotel, host, or travel provider provide any information about natural hazards or emergency procedures?";"13 Do you know what to do in case of an emergency related to natural hazards?";"14. Do you know where to find official warnings or evacuation information?";"15. What do you think is the most effective way to receive information on how to protect your family and prepare your home for natural hazards?";"16. Have you personally taken any measures to reduce your vulnerability from natural hazards on Tenerife? (if yes, which measures have you taken?)";"16a. Which measures have you taken? Select all that apply.";"16a. Which measures have you taken? Select all that apply./Emergency plan";"16a. Which measures have you taken? Select all that apply./I prepared my (building/home) to be more sturdy/less flammable/more resistant and less vulnerable to a natural hazard.";"16a. Which measures have you taken? Select all that apply./Escape plan (safe shelter location)";"16a. Which measures have you taken? Select all that apply./Emergency aid kit";"16a. Which measures have you taken? Select all that apply./Radio/ communication";"16a. Which measures have you taken? Select all that apply./Insurance for natural hazard events";"16a. Which measures have you taken? Select all that apply./Other measures";"16a. Which measures have you taken? Select all that apply./Prefer not to say";"17. Are you willing to adapt to hazards (scale of willingness per hazard)";"18. Which of the following reason limits you to take (more) protective measures?";"18. Which of the following reason limits you to take (more) protective measures?/Too expensive";"18. Which of the following reason limits you to take (more) protective measures?/I do not think it is necessary";"18. Which of the following reason limits you to take (more) protective measures?/I do not know what to do";"18. Which of the following reason limits you to take (more) protective measures?/I rent the property";"18. Which of the following reason limits you to take (more) protective measures?/I do not have time";"18. Which of the following reason limits you to take (more) protective measures?/I expect the government to handle it";"18. Which of the following reason limits you to take (more) protective measures?/Other";"18. Which of the following reason limits you to take (more) protective measures?/Prefer not to say";"19. Would you change your plans for the day if you got an official warning about a natural hazard? ";"20. To what extent do you trust local authorities to provide reliable information and manage natural hazards on Tenerife?";"21.  Who do you think is/are responsible for decreasing vulnerability and making Tenerife safer for natural hazards? Making roads safer, emergency kits, etc. (Select all that apply)  ";"21a. Will you then also be willing to pay more taxes? ";"22. Do you have access to transport if you needed to leave your area quickly? ";"23. Do you know people in your direct environment that rely on help during a natural hazard? (evacuation, cooking, medical help etc.) ";"23a. How many?   ";"24. Do you have any other comments concerning natural hazards on Tenerife?";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"meta/rootUuid";"_index"
"2026-03-16T08:46:37.489-00:00";"2026-03-16T08:49:40.400-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"35-44";"Male";"High school education  ";"€4,000–€4,999 ";"Rockfall Volcanic activity / eruption";"1";"0";"0";"0";"0";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Very low ";"Very low ";"Very low ";"Very low ";"Very low ";"Very low ";"Neither safe nor unsafe ";"Moderately informed";"Yes";"Not sure";"Not sure";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, slightly willing. (Only if I must, due to governmental recommendation)";"I do not think it is necessary";"0";"1";"0";"0";"0";"0";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Highly trust";"Government of Tenerife ";"Yes";"Probably yes  ";"No";"";"A";"757645836";"9e5bfe5e-3617-440c-877e-15e68ed34228";"2026-03-16T08:49:41";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:9e5bfe5e-3617-440c-877e-15e68ed34228";"11"
"2026-03-16T13:41:16.351-00:00";"2026-03-16T13:43:51.026-00:00";"";"Tourist / visitor";"";"";"35-44";"Female";"University education ";"€5,000 or more";"Rockfall Wildfires";"1";"0";"0";"0";"1";"0";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Low";"I don't know";"Very low ";"I don't know";"Moderate";"I don't know";"Very safe ";"Slightly informed";" No";"Definitely not";"Probably not";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I expect the government to handle it";"0";"0";"0";"0";"0";"1";"0";"0";"Yes, I would travel to a safer part of the island. ";"Highly trust";"Government of Tenerife ";"Yes";"Probably yes  ";"No";"";"No";"757770518";"af4904e6-c8ed-4dd4-955b-5694bf0d75a3";"2026-03-16T13:43:51";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:af4904e6-c8ed-4dd4-955b-5694bf0d75a3";"12"
"2026-03-16T14:08:06.386-00:00";"2026-03-16T14:11:11.662-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Seasonal resident  ";"";"6-10 years";"55-64";"Male";"High school education  ";"Prefer to not say";"Rockfall Landslides Flooding Coastal flooding Wildfires Volcanic activity / eruption";"1";"1";"1";"1";"1";"1";"0";"0";"Rockfall  Wildfires ";"1";"0";"0";"0";"1";"0";"0";"0";"0";"Rockfall Flooding Coastal flooding Wildfires Volcanic activity / eruption ";"1";"0";"1";"1";"1";"1";"0";"0";"0";"Yes, I have experienced flooding, rockfall and landslide on the road and this was a disturbance ";"";"Moderate";"I don't know";"Moderate";"Moderate";"Moderate";"I don't know";"Unsafe ";"Moderately informed";"";"Not sure";"Probably yes";"SMS";"Yes, I have";"I prepared my (building/home) to be more sturdy/less flammable/more resistant and less vulnerable to a natural hazard. Emergency aid kit Radio/ communication Insurance for natural hazard events";"0";"1";"0";"1";"1";"1";"0";"0";"Yes, willing to do so";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would travel to a safer part of the island. ";"Moderately trust";"Government of Spain ";"";"Definitely yes ";"Yes";"3";"No";"757780661";"a2b9dd2b-503c-4631-8376-08c30b29acee";"2026-03-16T14:11:12";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:a2b9dd2b-503c-4631-8376-08c30b29acee";"13"
"2026-03-16T14:13:19.178-00:00";"2026-03-16T14:24:43.262-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"45-54";"Female";"High school education  ";"€2,000–€2,999 ";"Rockfall Landslides Coastal flooding Wildfires Volcanic activity / eruption";"1";"1";"0";"1";"1";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"Moderate";"Moderate";"Moderate";"Moderate";"Very low ";"Very safe ";"Well informed";" No";"Not sure";"Probably not";"I don’t know";"Yes, I have";"Other measures";"0";"0";"0";"0";"0";"0";"1";"0";"Yes, willing to do so";"I expect the government to handle it";"0";"0";"0";"0";"0";"1";"0";"0";"Yes, I would travel to a safer part of the island. ";"Highly trust";"Government of Spain ";"";"Definitely yes ";"No";"";"Ni";"757784920";"003751fe-224c-469d-b8e3-87b16ff3eb2d";"2026-03-16T14:24:44";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:003751fe-224c-469d-b8e3-87b16ff3eb2d";"14"
"2026-03-16T14:24:46.412-00:00";"2026-03-16T14:29:58.431-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"55-64";"Male";"Primary education ";"€2,000–€2,999 ";"Rockfall Landslides Flooding Coastal flooding Wildfires Volcanic activity / eruption";"1";"1";"1";"1";"1";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"Very high";"Low";"Low";"Moderate";"Very low ";"Safe ";"Moderately informed";" No";"Not sure";"Not sure";"I don’t know";"Yes, I have";"Emergency aid kit Insurance for natural hazard events";"0";"0";"0";"1";"0";"1";"0";"0";"Yes, I am willing to adapt in every way possible. ";"I expect the government to handle it";"0";"0";"0";"0";"0";"1";"0";"0";"Yes, I would pause activities and stay indoors while waiting for further updates";"Fully trust";"Government of Tenerife ";"Yes";"Definitely yes ";"I don't know";"";"Ni";"757786717";"a2c22972-05dd-4df8-abd3-1b92762bed3b";"2026-03-16T14:30:08";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:a2c22972-05dd-4df8-abd3-1b92762bed3b";"15"
"2026-03-16T14:30:11.202-00:00";"2026-03-16T14:32:42.875-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"45-54";"Male";"High school education  ";"€3,000–€3,999 ";"Rockfall Coastal flooding Wildfires Volcanic activity / eruption";"1";"0";"0";"1";"1";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"I don't know";"Very low ";"Low";"Low";"I don't know";"Safe ";"Slightly informed";"Yes";"Probably not";"Probably not";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would pause activities and stay indoors while waiting for further updates";"Highly trust";"I don't think Tenerife has to be safer for natural hazards ";"";"Probably yes  ";"I don't know";"";"Ni";"757787770";"d186c4c2-8b04-48ef-9bff-db7207d86a7d";"2026-03-16T14:33:01";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:d186c4c2-8b04-48ef-9bff-db7207d86a7d";"16"
"2026-03-16T14:40:10.930-00:00";"2026-03-16T14:43:08.793-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Permanent resident";"La Guancha";"6-10 years";"35-44";"Female";"High school education  ";"Less than €1,000 ";"Rockfall Landslides Flooding Wildfires Volcanic activity / eruption";"1";"1";"1";"0";"1";"1";"0";"0";"Rockfall  Landslides Wildfires ";"1";"1";"0";"0";"1";"0";"0";"0";"0";"Volcanic activity / eruption ";"0";"0";"0";"0";"0";"1";"0";"0";"0";"Yes, I have experienced rockfall/landslide on the road, and this was a disturbance ";"";"High";"High";"Very low ";"I don't know";"Very high";"Moderate";"Unsafe ";"Slightly informed";"";"Not sure";"Probably yes";"Television/News";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, moderately willing to do some adaptation measures.";"Too expensive I do not know what to do I expect the government to handle it";"1";"0";"1";"0";"0";"1";"0";"0";"Yes, I would travel to a safer part of the island. ";"Moderately trust";"Government of Tenerife ";"No, that is not needed  ";"Probably no";"Yes";"5";"";"757791161";"a4831be6-4266-4af8-9818-d325f86ba9bb";"2026-03-16T14:43:09";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:a4831be6-4266-4af8-9818-d325f86ba9bb";"17"
"2026-03-16T14:41:39.854-00:00";"2026-03-16T14:43:38.509-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"25-34";"Male";"University education ";"€5,000 or more";"Rockfall Coastal flooding";"1";"0";"0";"1";"0";"0";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Low";"No risk ";"No risk ";"Very low ";"No risk ";"No risk ";"Very safe ";"Slightly informed";" No";"Probably not";"Probably not";"Social media";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I do not know what to do I expect the government to handle it";"0";"0";"1";"0";"0";"1";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Moderately trust";"Government of Spain ";"";"Definitely yes ";"No";"";"Ni";"757791306";"c534f3ed-642f-4cbb-a6f3-bc134fac8e65";"2026-03-16T14:43:39";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:c534f3ed-642f-4cbb-a6f3-bc134fac8e65";"18"
"2026-03-16T14:43:41.742-00:00";"2026-03-16T14:46:20.182-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Seasonal resident  ";"";"Less than 1 year  ";"25-34";"Male";"High school education  ";"€1,000–€1,999 ";"Rockfall";"1";"0";"0";"0";"0";"0";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Low";"Very low ";"Very low ";"Very low ";"Very low ";"Very low ";"Safe ";"Not informed at all";"";"Probably not";"Not sure";"Social media";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, moderately willing to do some adaptation measures.";"I do not think it is necessary I do not know what to do";"0";"1";"1";"0";"0";"0";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Moderately trust";"I don't think Tenerife has to be safer for natural hazards ";"";"Not sure ";"Yes";"1";"Ni";"757792360";"3a02910e-6ef8-4c7f-91da-5ab060659421";"2026-03-16T14:46:20";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:3a02910e-6ef8-4c7f-91da-5ab060659421";"19"
"2026-03-16T17:51:26.056-00:00";"2026-03-16T17:54:54.034-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Seasonal resident  ";"Norte";"6-10 years";"55-64";"Male";"Prefer not to say ";"Prefer to not say";"Rockfall Coastal flooding Wildfires Volcanic activity / eruption";"1";"0";"0";"1";"1";"1";"0";"0";"Rockfall  Wildfires  I have not experienced any natural hazard ";"1";"0";"0";"0";"1";"0";"0";"1";"0";"Wildfires";"0";"0";"0";"0";"1";"0";"0";"0";"0";"Yes, I have experienced rockfall/landslide on the road, and this was a disturbance ";"";"High";"Very low ";"Very low ";"Low";"Moderate";"Very low ";"Unsafe ";"Moderately informed";"";"Probably not";"Not sure";"Television/News";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would pause activities and stay indoors while waiting for further updates";"Slightly trust";"Prefer not to answer ";"";"Probably yes  ";"I don't know";"";"F";"757847642";"081219c7-9c24-4d03-bef7-bfd8e4861490";"2026-03-16T17:54:54";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:081219c7-9c24-4d03-bef7-bfd8e4861490";"20"
"2026-03-16T14:13:05.777Z";"2026-03-16T14:23:49.391Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"35-44";"Female";"University education ";"€2,000–€2,999 ";"Rockfall Volcanic activity / eruption Coastal flooding Wildfires";"1";"0";"0";"1";"1";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"High";"High";"Low";"High";"Moderate";"High";"Safe ";"Not informed at all";" No";"Definitely not";"Definitely not";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"I don't know";"Government of Tenerife ";"Yes";"Probably no";"No";"";"Na";"757848643";"96e5f032-0801-4c49-931c-09dfde8ae397";"2026-03-16T18:00:47";"";"";"submitted_via_web";"simona_gruber";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:96e5f032-0801-4c49-931c-09dfde8ae397";"21"
"2026-03-16T09:12:03.891Z";"2026-03-16T09:18:18.784Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"65+";"Female";"University education ";"€3,000–€3,999 ";"Rockfall Wildfires Flooding";"1";"0";"1";"0";"1";"0";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"No risk ";"No risk ";"Moderate";"No risk ";"Very low ";"Very low ";"Very safe ";"Well informed";" I don’t know";"Not sure";"Not sure";"Radio";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, moderately willing to do some adaptation measures.";"I expect the government to handle it";"0";"0";"0";"0";"0";"1";"0";"0";"Yes, I would pause activities and stay indoors while waiting for further updates";"Moderately trust";"Government of Tenerife ";"Prefer not to answer";"Definitely yes ";"I don't know";"";"";"757878246";"cea5a706-bf0a-4944-a008-f114bdb304e6";"2026-03-16T20:59:24";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:cea5a706-bf0a-4944-a008-f114bdb304e6";"22"
"2026-03-16T09:20:21.279Z";"2026-03-16T09:28:33.917Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"18-24 ";"Female";"High school education  ";"Less than €1,000 ";"Rockfall Coastal flooding Volcanic activity / eruption";"1";"0";"0";"1";"0";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Very low ";"Moderate";"No risk ";"No risk ";"High";"Very low ";"Very safe ";"Slightly informed";" No";"Definitely not";"Not sure";"Internet";"Yes, I have";"Other measures";"0";"0";"0";"0";"0";"0";"1";"0";"Yes, I am willing to adapt in every way possible. ";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would travel to a safer part of the island. ";"Do not trust at all";"Government of Tenerife ";"No, that is not needed  ";"Definitely yes ";"No";"";"Good nature";"757878247";"36f326c3-80b6-4bf4-9380-d79a0ef532ee";"2026-03-16T20:59:24";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:36f326c3-80b6-4bf4-9380-d79a0ef532ee";"23"
"2026-03-16T09:33:10.991Z";"2026-03-16T09:44:12.965Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"55-64";"Male";"University education ";"€5,000 or more";"Volcanic activity / eruption";"0";"0";"0";"0";"0";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"No risk ";"No risk ";"No risk ";"No risk ";"No risk ";"No risk ";"Very safe ";"Not informed at all";" No";"Probably yes";"Probably not";"Social media";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Not willing at all";"Other";"0";"0";"0";"0";"0";"0";"1";"0";"Yes, I would travel to a safer part of the island. ";"Fully trust";"Government of Tenerife ";"Prefer not to answer";"Definitely yes ";"No";"";"";"757878249";"d51b338c-8118-4091-aee3-c5c9ad9f4e94";"2026-03-16T20:59:24";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:d51b338c-8118-4091-aee3-c5c9ad9f4e94";"24"
"2026-03-16T09:49:51.086Z";"2026-03-16T10:00:13.713Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"18-24 ";"Female";"University education ";"Less than €1,000 ";"Rockfall Landslides Flooding Coastal flooding Wildfires Volcanic activity / eruption Other  ";"1";"1";"1";"1";"1";"1";"1";"0";"Rockfall ";"1";"0";"0";"0";"0";"0";"0";"0";"0";"Rockfall Wildfires Flooding Landslides";"1";"1";"1";"0";"1";"0";"0";"0";"0";"Yes, I have experienced rockfall/landslide on the road, and this was a disturbance ";"";"Low";"Very low ";"Very high";"Very low ";"Low";"Low";"Neither safe nor unsafe ";"Very well informed";" No";"Probably not";"Probably not";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, moderately willing to do some adaptation measures.";"I expect the government to handle it";"0";"0";"0";"0";"0";"1";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Highly trust";"Government of Spain ";"";"Probably yes  ";"No";"";"Hoi";"757878250";"a5935cff-d9ff-47a5-be09-65483aa794f9";"2026-03-16T20:59:25";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:a5935cff-d9ff-47a5-be09-65483aa794f9";"25"
"2026-03-16T10:05:58.169Z";"2026-03-16T10:13:39.961Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"65+";"Female";"High school education  ";"Prefer to not say";"Volcanic activity / eruption";"0";"0";"0";"0";"0";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"No risk ";"No risk ";"No risk ";"No risk ";"No risk ";"No risk ";"Very safe ";"Not informed at all";" No";"Probably yes";"Probably yes";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Prefer not to say";"Other";"0";"0";"0";"0";"0";"0";"1";"0";"I don't know";"I don't know";"Government of Tenerife ";"No, that is not needed  ";"Definitely yes ";"No";"";"";"757878251";"1e6583f3-c69c-41f1-b5c3-85e853d1213f";"2026-03-16T20:59:25";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:1e6583f3-c69c-41f1-b5c3-85e853d1213f";"26"
"2026-03-16T10:35:09.683Z";"2026-03-16T10:42:46.187Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"45-54";"Female";"University education ";"€2,000–€2,999 ";"Flooding";"0";"0";"1";"0";"0";"0";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"No risk ";"No risk ";"No risk ";"No risk ";"No risk ";"No risk ";"Very safe ";"I don’t know";" No";"Probably yes";"Probably yes";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, I am willing to adapt in every way possible. ";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Fully trust";"Government of Tenerife ";"Prefer not to answer";"Definitely yes ";"No";"";"";"757878252";"6a22cbf7-d5b4-4b64-b698-19435074b7cf";"2026-03-16T20:59:25";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:6a22cbf7-d5b4-4b64-b698-19435074b7cf";"27"
"2026-03-16T10:46:51.694Z";"2026-03-16T10:54:06.409Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"45-54";"Male";"University education ";"€2,000–€2,999 ";"Wildfires Volcanic activity / eruption";"0";"0";"0";"0";"1";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"High";"Low";"No risk ";"Low";"High";"Moderate";"Very safe ";"Not informed at all";" No";"Definitely not";"Not sure";"Email";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, moderately willing to do some adaptation measures.";"Other";"0";"0";"0";"0";"0";"0";"1";"0";"Yes, I would pause activities and stay indoors while waiting for further updates";"Moderately trust";"Municipalities ";"";"Definitely yes ";"No";"";"";"757878253";"16c18336-877d-4ffc-a910-de845b0659a8";"2026-03-16T20:59:26";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:16c18336-877d-4ffc-a910-de845b0659a8";"28"
"2026-03-16T10:55:31.881Z";"2026-03-16T11:04:13.504Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"25-34";"Male";"University education ";"€3,000–€3,999 ";"";"";"";"";"";"";"";"";"";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"High";"I don't know";"No risk ";"Low";"No risk ";"No risk ";"Safe ";"Not informed at all";" No";"Definitely not";"Definitely not";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would pause activities and stay indoors while waiting for further updates";"Fully trust";"Government of Spain ";"";"Definitely yes ";"No";"";"";"757878256";"5a76a8d8-45e5-4313-81bd-68a444286a64";"2026-03-16T20:59:26";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:5a76a8d8-45e5-4313-81bd-68a444286a64";"29"
